12/29/2021,1.41,0.00
1/5/2022,1.31,-3.53
1/12/2022,1.19,-8.49
1/19/2022,1.47,23
1/26/2022,1.05,-17.40
2/2/2022,1.09,-11.56
2/9/2022,1.18,-3.57
2/16/2022,1.11,-8.35
2/23/2022,0.89,-23.37
3/2/2022,0.96,-15.44
3/9/2022,0.80,-26.94
3/16/2022,0.80,-24.82
3/23/2022,0.98,-7.71
3/30/2022,1.19,21
