12/29/2021,536.18,0.00
1/5/2022	,508.80,-2.56
1/12/2022	,463.43,-7.50
1/19/2022	,471.76,-4.38
1/26/2022	,385.10,-17.55
2/2/2022	,386.42,-14.39
2/9/2022	,409.41,-7.97
2/16/2022	,433.47,-2.24
2/23/2022	,374.43,-13.83
3/2/2022	,409.35,-5.21
3/9/2022	,381.74,-10.55
3/16/2022	,371.55,-11.86
3/23/2022	,403.97,-3.85
3/30/2022,434.27,7.50
